batting_team,bowling_team,city,runs_left,balls_left,wickets_remaining,max_total_run_x,crr,rrr,results
Delhi Capitals,Rajasthan Royals,Guwahati,200,116,8,200,0.0,10.34,0
Delhi Capitals,Rajasthan Royals,Guwahati,200,115,8,200,0.0,10.43,0
Delhi Capitals,Rajasthan Royals,Guwahati,200,114,8,200,0.0,10.53,0
Delhi Capitals,Rajasthan Royals,Guwahati,199,113,8,200,0.86,10.57,0
Delhi Capitals,Rajasthan Royals,Guwahati,199,112,8,200,0.75,10.66,0
Delhi Capitals,Rajasthan Royals,Guwahati,199,111,8,200,0.67,10.76,0
Delhi Capitals,Rajasthan Royals,Guwahati,199,110,8,200,0.6,10.85,0
Delhi Capitals,Rajasthan Royals,Guwahati,199,109,8,200,0.55,10.95,0
Delhi Capitals,Rajasthan Royals,Guwahati,195,108,8,200,2.5,10.83,0
Delhi Capitals,Rajasthan Royals,Guwahati,195,107,8,200,2.31,10.93,0
Delhi Capitals,Rajasthan Royals,Guwahati,191,107,8,200,4.15,10.71,0
Delhi Capitals,Rajasthan Royals,Guwahati,190,106,8,200,4.29,10.75,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,105,8,200,5.6,10.63,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,104,8,200,5.25,10.73,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,103,8,200,4.94,10.83,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,102,8,200,4.67,10.94,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,101,8,200,4.42,11.05,0
Delhi Capitals,Rajasthan Royals,Guwahati,186,100,8,200,4.2,11.16,0
Delhi Capitals,Rajasthan Royals,Guwahati,185,99,8,200,4.29,11.21,0
Delhi Capitals,Rajasthan Royals,Guwahati,181,98,8,200,5.18,11.08,0
Delhi Capitals,Rajasthan Royals,Guwahati,180,97,8,200,5.22,11.13,0
Delhi Capitals,Rajasthan Royals,Guwahati,179,96,8,200,5.25,11.19,0
Delhi Capitals,Rajasthan Royals,Guwahati,178,95,8,200,5.28,11.24,0
Delhi Capitals,Rajasthan Royals,Guwahati,174,94,8,200,6.0,11.11,0
Delhi Capitals,Rajasthan Royals,Guwahati,174,93,8,200,5.78,11.23,0
Delhi Capitals,Rajasthan Royals,Guwahati,174,92,8,200,5.57,11.35,0
Delhi Capitals,Rajasthan Royals,Guwahati,173,91,8,200,5.59,11.41,0
Delhi Capitals,Rajasthan Royals,Guwahati,172,90,8,200,5.6,11.47,0
Delhi Capitals,Rajasthan Royals,Guwahati,168,89,8,200,6.19,11.33,0
Delhi Capitals,Rajasthan Royals,Guwahati,168,89,8,200,6.19,11.33,0
Delhi Capitals,Rajasthan Royals,Guwahati,167,88,8,200,6.19,11.39,0
Delhi Capitals,Rajasthan Royals,Guwahati,166,87,8,200,6.18,11.45,0
Delhi Capitals,Rajasthan Royals,Guwahati,164,86,8,200,6.35,11.44,0
Delhi Capitals,Rajasthan Royals,Guwahati,164,85,7,200,6.17,11.58,0
Delhi Capitals,Rajasthan Royals,Guwahati,164,84,7,200,6.0,11.71,0
Delhi Capitals,Rajasthan Royals,Guwahati,162,83,7,200,6.16,11.71,0
Delhi Capitals,Rajasthan Royals,Guwahati,161,83,7,200,6.32,11.64,0
Delhi Capitals,Rajasthan Royals,Guwahati,161,82,7,200,6.16,11.78,0
Delhi Capitals,Rajasthan Royals,Guwahati,161,81,7,200,6.0,11.93,0
Delhi Capitals,Rajasthan Royals,Guwahati,160,80,7,200,6.0,12.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,159,79,7,200,6.0,12.08,0
Delhi Capitals,Rajasthan Royals,Guwahati,158,78,7,200,6.0,12.15,0
Delhi Capitals,Rajasthan Royals,Guwahati,157,77,7,200,6.0,12.23,0
Delhi Capitals,Rajasthan Royals,Guwahati,156,76,7,200,6.0,12.32,0
Delhi Capitals,Rajasthan Royals,Guwahati,155,75,7,200,6.0,12.4,0
Delhi Capitals,Rajasthan Royals,Guwahati,154,74,7,200,6.0,12.49,0
Delhi Capitals,Rajasthan Royals,Guwahati,153,73,7,200,6.0,12.58,0
Delhi Capitals,Rajasthan Royals,Guwahati,152,72,7,200,6.0,12.67,0
Delhi Capitals,Rajasthan Royals,Guwahati,151,71,7,200,6.0,12.76,0
Delhi Capitals,Rajasthan Royals,Guwahati,150,70,7,200,6.0,12.86,0
Delhi Capitals,Rajasthan Royals,Guwahati,146,69,7,200,6.35,12.7,0
Delhi Capitals,Rajasthan Royals,Guwahati,145,68,7,200,6.35,12.79,0
Delhi Capitals,Rajasthan Royals,Guwahati,141,67,7,200,6.68,12.63,0
Delhi Capitals,Rajasthan Royals,Guwahati,139,66,7,200,6.78,12.64,0
Delhi Capitals,Rajasthan Royals,Guwahati,138,65,7,200,6.76,12.74,0
Delhi Capitals,Rajasthan Royals,Guwahati,137,64,7,200,6.75,12.84,0
Delhi Capitals,Rajasthan Royals,Guwahati,136,63,7,200,6.74,12.95,0
Delhi Capitals,Rajasthan Royals,Guwahati,135,62,7,200,6.72,13.06,0
Delhi Capitals,Rajasthan Royals,Guwahati,134,61,7,200,6.71,13.18,0
Delhi Capitals,Rajasthan Royals,Guwahati,134,60,7,200,6.6,13.4,0
Delhi Capitals,Rajasthan Royals,Guwahati,133,59,7,200,6.59,13.53,0
Delhi Capitals,Rajasthan Royals,Guwahati,132,58,7,200,6.58,13.66,0
Delhi Capitals,Rajasthan Royals,Guwahati,130,59,7,200,6.89,13.22,0
Delhi Capitals,Rajasthan Royals,Guwahati,129,58,7,200,6.87,13.34,0
Delhi Capitals,Rajasthan Royals,Guwahati,125,57,7,200,7.14,13.16,0
Delhi Capitals,Rajasthan Royals,Guwahati,124,56,7,200,7.12,13.29,0
Delhi Capitals,Rajasthan Royals,Guwahati,120,55,7,200,7.38,13.09,0
Delhi Capitals,Rajasthan Royals,Guwahati,119,54,7,200,7.36,13.22,0
Delhi Capitals,Rajasthan Royals,Guwahati,117,53,7,200,7.43,13.25,0
Delhi Capitals,Rajasthan Royals,Guwahati,113,53,7,200,7.79,12.79,0
Delhi Capitals,Rajasthan Royals,Guwahati,112,52,7,200,7.76,12.92,0
Delhi Capitals,Rajasthan Royals,Guwahati,111,51,7,200,7.74,13.06,0
Delhi Capitals,Rajasthan Royals,Guwahati,109,50,7,200,7.8,13.08,0
Delhi Capitals,Rajasthan Royals,Guwahati,108,49,7,200,7.77,13.22,0
Delhi Capitals,Rajasthan Royals,Guwahati,107,48,7,200,7.75,13.38,0
Delhi Capitals,Rajasthan Royals,Guwahati,106,47,7,200,7.73,13.53,0
Delhi Capitals,Rajasthan Royals,Guwahati,105,46,7,200,7.7,13.7,0
Delhi Capitals,Rajasthan Royals,Guwahati,105,45,7,200,7.6,14.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,104,44,7,200,7.58,14.18,0
Delhi Capitals,Rajasthan Royals,Guwahati,100,43,7,200,7.79,13.95,0
Delhi Capitals,Rajasthan Royals,Guwahati,100,42,6,200,7.69,14.29,0
Delhi Capitals,Rajasthan Royals,Guwahati,99,41,6,200,7.67,14.49,0
Delhi Capitals,Rajasthan Royals,Guwahati,99,40,6,200,7.58,14.85,0
Delhi Capitals,Rajasthan Royals,Guwahati,99,39,6,200,7.48,15.23,0
Delhi Capitals,Rajasthan Royals,Guwahati,98,38,6,200,7.46,15.47,0
Delhi Capitals,Rajasthan Royals,Guwahati,98,37,6,200,7.37,15.89,0
Delhi Capitals,Rajasthan Royals,Guwahati,94,36,6,200,7.57,15.67,0
Delhi Capitals,Rajasthan Royals,Guwahati,93,35,6,200,7.55,15.94,0
Delhi Capitals,Rajasthan Royals,Guwahati,92,34,6,200,7.53,16.24,0
Delhi Capitals,Rajasthan Royals,Guwahati,91,33,6,200,7.52,16.55,0
Delhi Capitals,Rajasthan Royals,Guwahati,90,32,6,200,7.5,16.88,0
Delhi Capitals,Rajasthan Royals,Guwahati,89,31,6,200,7.48,17.23,0
Delhi Capitals,Rajasthan Royals,Guwahati,89,30,5,200,7.4,17.8,0
Delhi Capitals,Rajasthan Royals,Guwahati,87,29,5,200,7.45,18.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,83,29,5,200,7.71,17.17,0
Delhi Capitals,Rajasthan Royals,Guwahati,82,28,5,200,7.7,17.57,0
Delhi Capitals,Rajasthan Royals,Guwahati,82,27,4,200,7.61,18.22,0
Delhi Capitals,Rajasthan Royals,Guwahati,82,26,4,200,7.53,18.92,0
Delhi Capitals,Rajasthan Royals,Guwahati,82,25,4,200,7.45,19.68,0
Delhi Capitals,Rajasthan Royals,Guwahati,82,24,4,200,7.38,20.5,0
Delhi Capitals,Rajasthan Royals,Guwahati,79,23,4,200,7.48,20.61,0
Delhi Capitals,Rajasthan Royals,Guwahati,78,22,4,200,7.47,21.27,0
Delhi Capitals,Rajasthan Royals,Guwahati,76,21,4,200,7.52,21.71,0
Delhi Capitals,Rajasthan Royals,Guwahati,74,20,4,200,7.56,22.2,0
Delhi Capitals,Rajasthan Royals,Guwahati,73,19,4,200,7.54,23.05,0
Delhi Capitals,Rajasthan Royals,Guwahati,72,18,4,200,7.53,24.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,71,17,4,200,7.51,25.06,0
Delhi Capitals,Rajasthan Royals,Guwahati,70,17,4,200,7.57,24.71,0
Delhi Capitals,Rajasthan Royals,Guwahati,69,16,4,200,7.56,25.88,0
Delhi Capitals,Rajasthan Royals,Guwahati,68,15,4,200,7.54,27.2,0
Delhi Capitals,Rajasthan Royals,Guwahati,68,14,4,200,7.47,29.14,0
Delhi Capitals,Rajasthan Royals,Guwahati,67,13,4,200,7.46,30.92,0
Delhi Capitals,Rajasthan Royals,Guwahati,63,12,4,200,7.61,31.5,0
Delhi Capitals,Rajasthan Royals,Guwahati,62,11,4,200,7.6,33.82,0
Delhi Capitals,Rajasthan Royals,Guwahati,62,10,3,200,7.53,37.2,0
Delhi Capitals,Rajasthan Royals,Guwahati,62,9,3,200,7.46,41.33,0
Delhi Capitals,Rajasthan Royals,Guwahati,62,8,3,200,7.39,46.5,0
Delhi Capitals,Rajasthan Royals,Guwahati,61,7,3,200,7.38,52.29,0
Delhi Capitals,Rajasthan Royals,Guwahati,61,6,2,200,7.32,61.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,60,5,2,200,7.3,72.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,60,4,1,200,7.24,90.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,59,3,1,200,7.23,118.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,59,2,1,200,7.17,177.0,0
Delhi Capitals,Rajasthan Royals,Guwahati,59,1,1,200,7.11,354.0,0
Chennai Super Kings,Mumbai Indians,Mumbai,158,119,10,158,0.0,7.97,1
Chennai Super Kings,Mumbai Indians,Mumbai,158,118,10,158,0.0,8.03,1
Chennai Super Kings,Mumbai Indians,Mumbai,158,117,10,158,0.0,8.1,1
Chennai Super Kings,Mumbai Indians,Mumbai,158,116,9,158,0.0,8.17,1
Chennai Super Kings,Mumbai Indians,Mumbai,156,115,9,158,2.4,8.14,1
Chennai Super Kings,Mumbai Indians,Mumbai,152,114,9,158,6.0,8.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,151,113,9,158,6.0,8.02,1
Chennai Super Kings,Mumbai Indians,Mumbai,150,112,9,158,6.0,8.04,1
Chennai Super Kings,Mumbai Indians,Mumbai,149,111,9,158,6.0,8.05,1
Chennai Super Kings,Mumbai Indians,Mumbai,148,110,9,158,6.0,8.07,1
Chennai Super Kings,Mumbai Indians,Mumbai,148,109,9,158,5.45,8.15,1
Chennai Super Kings,Mumbai Indians,Mumbai,147,108,9,158,5.5,8.17,1
Chennai Super Kings,Mumbai Indians,Mumbai,146,107,9,158,5.54,8.19,1
Chennai Super Kings,Mumbai Indians,Mumbai,146,106,9,158,5.14,8.26,1
Chennai Super Kings,Mumbai Indians,Mumbai,144,107,9,158,6.46,8.07,1
Chennai Super Kings,Mumbai Indians,Mumbai,144,106,9,158,6.0,8.15,1
Chennai Super Kings,Mumbai Indians,Mumbai,138,105,9,158,8.0,7.89,1
Chennai Super Kings,Mumbai Indians,Mumbai,137,104,9,158,7.88,7.9,1
Chennai Super Kings,Mumbai Indians,Mumbai,137,103,9,158,7.41,7.98,1
Chennai Super Kings,Mumbai Indians,Mumbai,137,102,9,158,7.0,8.06,1
Chennai Super Kings,Mumbai Indians,Mumbai,131,101,9,158,8.53,7.78,1
Chennai Super Kings,Mumbai Indians,Mumbai,127,100,9,158,9.3,7.62,1
Chennai Super Kings,Mumbai Indians,Mumbai,123,99,9,158,10.0,7.45,1
Chennai Super Kings,Mumbai Indians,Mumbai,119,98,9,158,10.64,7.29,1
Chennai Super Kings,Mumbai Indians,Mumbai,115,97,9,158,11.22,7.11,1
Chennai Super Kings,Mumbai Indians,Mumbai,114,96,9,158,11.0,7.12,1
Chennai Super Kings,Mumbai Indians,Mumbai,113,95,9,158,10.8,7.14,1
Chennai Super Kings,Mumbai Indians,Mumbai,112,94,9,158,10.62,7.15,1
Chennai Super Kings,Mumbai Indians,Mumbai,106,93,9,158,11.56,6.84,1
Chennai Super Kings,Mumbai Indians,Mumbai,105,92,9,158,11.36,6.85,1
Chennai Super Kings,Mumbai Indians,Mumbai,104,91,9,158,11.17,6.86,1
Chennai Super Kings,Mumbai Indians,Mumbai,104,90,9,158,10.8,6.93,1
Chennai Super Kings,Mumbai Indians,Mumbai,103,89,9,158,10.65,6.94,1
Chennai Super Kings,Mumbai Indians,Mumbai,102,89,9,158,10.84,6.88,1
Chennai Super Kings,Mumbai Indians,Mumbai,98,88,9,158,11.25,6.68,1
Chennai Super Kings,Mumbai Indians,Mumbai,94,87,9,158,11.64,6.48,1
Chennai Super Kings,Mumbai Indians,Mumbai,93,86,9,158,11.47,6.49,1
Chennai Super Kings,Mumbai Indians,Mumbai,91,85,9,158,11.49,6.42,1
Chennai Super Kings,Mumbai Indians,Mumbai,90,84,9,158,11.33,6.43,1
Chennai Super Kings,Mumbai Indians,Mumbai,89,83,9,158,11.19,6.43,1
Chennai Super Kings,Mumbai Indians,Mumbai,88,82,9,158,11.05,6.44,1
Chennai Super Kings,Mumbai Indians,Mumbai,87,81,9,158,10.92,6.44,1
Chennai Super Kings,Mumbai Indians,Mumbai,86,80,9,158,10.8,6.45,1
Chennai Super Kings,Mumbai Indians,Mumbai,85,79,9,158,10.68,6.46,1
Chennai Super Kings,Mumbai Indians,Mumbai,84,78,9,158,10.57,6.46,1
Chennai Super Kings,Mumbai Indians,Mumbai,83,77,9,158,10.47,6.47,1
Chennai Super Kings,Mumbai Indians,Mumbai,81,76,9,158,10.5,6.39,1
Chennai Super Kings,Mumbai Indians,Mumbai,80,75,9,158,10.4,6.4,1
Chennai Super Kings,Mumbai Indians,Mumbai,76,74,9,158,10.7,6.16,1
Chennai Super Kings,Mumbai Indians,Mumbai,76,73,9,158,10.47,6.25,1
Chennai Super Kings,Mumbai Indians,Mumbai,76,72,8,158,10.25,6.33,1
Chennai Super Kings,Mumbai Indians,Mumbai,76,71,8,158,10.04,6.42,1
Chennai Super Kings,Mumbai Indians,Mumbai,75,70,8,158,9.96,6.43,1
Chennai Super Kings,Mumbai Indians,Mumbai,75,69,8,158,9.76,6.52,1
Chennai Super Kings,Mumbai Indians,Mumbai,73,68,8,158,9.81,6.44,1
Chennai Super Kings,Mumbai Indians,Mumbai,73,67,8,158,9.62,6.54,1
Chennai Super Kings,Mumbai Indians,Mumbai,72,66,8,158,9.56,6.55,1
Chennai Super Kings,Mumbai Indians,Mumbai,68,65,8,158,9.82,6.28,1
Chennai Super Kings,Mumbai Indians,Mumbai,68,64,8,158,9.64,6.38,1
Chennai Super Kings,Mumbai Indians,Mumbai,67,63,8,158,9.58,6.38,1
Chennai Super Kings,Mumbai Indians,Mumbai,63,62,8,158,9.83,6.1,1
Chennai Super Kings,Mumbai Indians,Mumbai,62,61,8,158,9.76,6.1,1
Chennai Super Kings,Mumbai Indians,Mumbai,61,60,8,158,9.7,6.1,1
Chennai Super Kings,Mumbai Indians,Mumbai,59,59,8,158,9.74,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,59,58,8,158,9.58,6.1,1
Chennai Super Kings,Mumbai Indians,Mumbai,59,57,8,158,9.43,6.21,1
Chennai Super Kings,Mumbai Indians,Mumbai,58,56,8,158,9.38,6.21,1
Chennai Super Kings,Mumbai Indians,Mumbai,57,55,8,158,9.32,6.22,1
Chennai Super Kings,Mumbai Indians,Mumbai,56,54,8,158,9.27,6.22,1
Chennai Super Kings,Mumbai Indians,Mumbai,55,53,8,158,9.22,6.23,1
Chennai Super Kings,Mumbai Indians,Mumbai,54,52,8,158,9.18,6.23,1
Chennai Super Kings,Mumbai Indians,Mumbai,54,51,8,158,9.04,6.35,1
Chennai Super Kings,Mumbai Indians,Mumbai,50,50,8,158,9.26,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,50,49,8,158,9.13,6.12,1
Chennai Super Kings,Mumbai Indians,Mumbai,50,48,8,158,9.0,6.25,1
Chennai Super Kings,Mumbai Indians,Mumbai,50,47,8,158,8.88,6.38,1
Chennai Super Kings,Mumbai Indians,Mumbai,49,46,8,158,8.84,6.39,1
Chennai Super Kings,Mumbai Indians,Mumbai,48,45,8,158,8.8,6.4,1
Chennai Super Kings,Mumbai Indians,Mumbai,47,44,8,158,8.76,6.41,1
Chennai Super Kings,Mumbai Indians,Mumbai,47,43,8,158,8.65,6.56,1
Chennai Super Kings,Mumbai Indians,Mumbai,46,42,8,158,8.62,6.57,1
Chennai Super Kings,Mumbai Indians,Mumbai,40,41,8,158,8.96,5.85,1
Chennai Super Kings,Mumbai Indians,Mumbai,39,40,8,158,8.93,5.85,1
Chennai Super Kings,Mumbai Indians,Mumbai,38,39,8,158,8.89,5.85,1
Chennai Super Kings,Mumbai Indians,Mumbai,37,38,8,158,8.85,5.84,1
Chennai Super Kings,Mumbai Indians,Mumbai,33,37,8,158,9.04,5.35,1
Chennai Super Kings,Mumbai Indians,Mumbai,33,36,8,158,8.93,5.5,1
Chennai Super Kings,Mumbai Indians,Mumbai,33,35,8,158,8.82,5.66,1
Chennai Super Kings,Mumbai Indians,Mumbai,33,34,7,158,8.72,5.82,1
Chennai Super Kings,Mumbai Indians,Mumbai,32,33,7,158,8.69,5.82,1
Chennai Super Kings,Mumbai Indians,Mumbai,26,32,7,158,9.0,4.88,1
Chennai Super Kings,Mumbai Indians,Mumbai,26,31,7,158,8.9,5.03,1
Chennai Super Kings,Mumbai Indians,Mumbai,24,30,7,158,8.93,4.8,1
Chennai Super Kings,Mumbai Indians,Mumbai,24,29,7,158,8.84,4.97,1
Chennai Super Kings,Mumbai Indians,Mumbai,24,28,7,158,8.74,5.14,1
Chennai Super Kings,Mumbai Indians,Mumbai,24,27,7,158,8.65,5.33,1
Chennai Super Kings,Mumbai Indians,Mumbai,24,26,7,158,8.55,5.54,1
Chennai Super Kings,Mumbai Indians,Mumbai,23,25,7,158,8.53,5.52,1
Chennai Super Kings,Mumbai Indians,Mumbai,23,24,7,158,8.44,5.75,1
Chennai Super Kings,Mumbai Indians,Mumbai,23,23,7,158,8.35,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,22,22,7,158,8.33,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,21,21,7,158,8.3,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,20,20,7,158,8.28,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,19,19,7,158,8.26,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,18,18,7,158,8.24,6.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,14,17,7,158,8.39,4.94,1
Chennai Super Kings,Mumbai Indians,Mumbai,13,16,7,158,8.37,4.88,1
Chennai Super Kings,Mumbai Indians,Mumbai,9,15,7,158,8.51,3.6,1
Chennai Super Kings,Mumbai Indians,Mumbai,7,14,7,158,8.55,3.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,7,13,7,158,8.47,3.23,1
Chennai Super Kings,Mumbai Indians,Mumbai,6,12,7,158,8.44,3.0,1
Chennai Super Kings,Mumbai Indians,Mumbai,5,11,7,158,8.42,2.73,1
Chennai Super Kings,Mumbai Indians,Mumbai,3,11,7,158,8.53,1.64,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,205,119,10,205,0.0,10.34,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,205,118,10,205,0.0,10.42,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,205,117,10,205,0.0,10.51,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,205,116,10,205,0.0,10.6,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,203,115,10,205,2.4,10.59,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,203,114,10,205,2.0,10.68,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,203,113,10,205,1.71,10.78,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,199,112,10,205,4.5,10.66,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,198,111,10,205,4.67,10.7,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,192,110,10,205,7.8,10.47,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,192,109,10,205,7.09,10.57,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,191,108,10,205,7.0,10.61,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,187,107,10,205,8.31,10.49,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,185,106,10,205,8.57,10.47,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,185,105,9,205,8.0,10.57,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,185,104,9,205,7.5,10.67,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,179,103,9,205,9.18,10.43,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,179,102,9,205,8.67,10.53,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,178,101,9,205,8.53,10.57,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,100,9,205,8.4,10.62,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,99,9,205,8.0,10.73,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,98,9,205,7.64,10.84,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,97,9,205,7.3,10.95,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,96,8,205,7.0,11.06,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,177,95,8,205,6.72,11.18,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,176,94,8,205,6.69,11.23,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,175,93,8,205,6.67,11.29,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,171,92,8,205,7.29,11.15,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,170,91,8,205,7.24,11.21,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,168,90,8,205,7.4,11.2,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,168,89,8,205,7.16,11.33,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,164,88,8,205,7.69,11.18,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,164,87,8,205,7.45,11.31,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,163,86,8,205,7.41,11.37,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,162,85,8,205,7.37,11.44,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,162,84,8,205,7.17,11.57,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,161,83,8,205,7.14,11.64,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,157,82,8,205,7.58,11.49,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,151,81,8,205,8.31,11.19,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,150,80,8,205,8.25,11.25,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,150,79,8,205,8.05,11.39,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,149,78,8,205,8.0,11.46,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,149,77,8,205,7.81,11.61,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,149,76,8,205,7.64,11.76,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,143,75,8,205,8.27,11.44,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,143,74,8,205,8.09,11.59,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,143,73,8,205,7.91,11.75,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,137,72,8,205,8.5,11.42,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,135,71,8,205,8.57,11.41,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,134,70,8,205,8.52,11.49,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,133,69,8,205,8.47,11.57,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,132,68,8,205,8.42,11.65,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,128,67,8,205,8.72,11.46,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,127,66,8,205,8.67,11.55,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,126,65,8,205,8.62,11.63,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,122,64,8,205,8.89,11.44,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,121,63,8,205,8.84,11.52,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,121,62,8,205,8.69,11.71,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,120,61,8,205,8.64,11.8,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,119,60,8,205,8.6,11.9,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,118,59,8,205,8.56,12.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,118,58,8,205,8.42,12.21,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,117,57,8,205,8.38,12.32,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,111,56,8,205,8.81,11.89,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,110,55,8,205,8.77,12.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,106,54,8,205,9.0,11.78,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,102,53,8,205,9.22,11.55,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,96,52,8,205,9.62,11.08,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,95,51,8,205,9.57,11.18,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,95,50,8,205,9.43,11.4,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,95,49,8,205,9.3,11.63,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,89,48,8,205,9.67,11.12,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,88,47,8,205,9.62,11.23,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,84,46,8,205,9.81,10.96,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,80,45,8,205,10.0,10.67,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,80,44,8,205,9.87,10.91,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,79,43,8,205,9.82,11.02,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,77,42,8,205,9.85,11.0,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,77,41,7,205,9.72,11.27,1
Kolkata Knight Riders,Gujarat Titans,Ahmedabad,77,40,7,205,9.6,11.55,1
